 5.26346005e-03  8.82552088e+00  5.26346005e-03  5.10000000e+00  5.26346005e-03  1.06593677e+01  5.26346005e-03  9.83958669e+00  5.26346005e-03  6.73020488e+00 
 5.31346005e-03  8.83265198e+00  5.31346005e-03  5.10000000e+00  5.31346005e-03  1.07092561e+01  5.31346005e-03  9.88797839e+00  5.31346005e-03  6.78293801e+00 
 5.36346005e-03  8.83673968e+00  5.36346005e-03  5.10000000e+00  5.36346005e-03  1.07558628e+01  5.36346005e-03  9.93318692e+00  5.36346005e-03  6.83400612e+00 
 5.41346005e-03  8.83784498e+00  5.41346005e-03  5.10000000e+00  5.41346005e-03  1.07991584e+01  5.41346005e-03  9.97518366e+00  5.41346005e-03  6.88338087e+00 
 5.46346005e-03  8.83606895e+00  5.46346005e-03  5.10000000e+00  5.46346005e-03  1.08391153e+01  5.46346005e-03  1.00139418e+01  5.46346005e-03  6.93103465e+00 
 5.51346005e-03  8.83159123e+00  5.51346005e-03  5.10000000e+00  5.51346005e-03  1.08757077e+01  5.51346005e-03  1.00494365e+01  5.51346005e-03  6.97694065e+00 
 5.56346005e-03  8.82473608e+00  5.56346005e-03  5.10000000e+00  5.56346005e-03  1.09089121e+01  5.56346005e-03  1.00816447e+01  5.56346005e-03  7.02107281e+00 
 5.61346005e-03  8.81608441e+00  5.61346005e-03  5.10000000e+00  5.61346005e-03  1.09387070e+01  5.61346005e-03  1.01105458e+01  5.61346005e-03  7.06340588e+00 
 5.66346005e-03  8.80643995e+00  5.66346005e-03  5.10000000e+00  5.66346005e-03  1.09650735e+01  5.66346005e-03  1.01361213e+01  5.66346005e-03  7.10391541e+00 
 5.71346005e-03  8.79644904e+00  5.71346005e-03  5.10000000e+00  5.71346005e-03  1.09879953e+01  5.71346005e-03  1.01583554e+01  5.71346005e-03  7.14257776e+00 
 5.76346005e-03  8.78637753e+00  5.76346005e-03  5.10000000e+00  5.76346005e-03  1.10074589e+01  5.76346005e-03  1.01772351e+01  5.76346005e-03  7.17937016e+00 
 5.81346005e-03  8.77628366e+00  5.81346005e-03  5.10000000e+00  5.81346005e-03  1.10234545e+01  5.81346005e-03  1.01927509e+01  5.81346005e-03  7.21427065e+00 
 5.86346005e-03  8.76617666e+00  5.86346005e-03  5.10000000e+00  5.86346005e-03  1.10359768e+01  5.86346005e-03  1.02048975e+01  5.86346005e-03  7.24725820e+00 
 5.91346005e-03  8.75605779e+00  5.91346005e-03  5.10000000e+00  5.91346005e-03  1.10450256e+01  5.91346005e-03  1.02136748e+01  5.91346005e-03  7.27831263e+00 
 5.96346005e-03  8.74592720e+00  5.96346005e-03  5.10000000e+00  5.96346005e-03  1.10506084e+01  5.96346005e-03  1.02190901e+01  5.96346005e-03  7.30741471e+00 
 6.01346005e-03  8.73578487e+00  6.01346005e-03  5.10000000e+00  6.01346005e-03  1.10527439e+01  6.01346005e-03  1.02211616e+01  6.01346005e-03  7.33454615e+00 
 6.06346005e-03  8.72563075e+00  6.06346005e-03  5.10000000e+00  6.06346005e-03  1.10514693e+01  6.06346005e-03  1.02199253e+01  6.06346005e-03  7.35968966e+00 
 6.11346005e-03  8.71546479e+00  6.11346005e-03  5.10000000e+00  6.11346005e-03  1.10468562e+01  6.11346005e-03  1.02154505e+01  6.11346005e-03  7.38282898e+00 
 6.16346005e-03  8.70528696e+00  6.16346005e-03  5.10000000e+00  6.16346005e-03  1.10390643e+01  6.16346005e-03  1.02078923e+01  6.16346005e-03  7.40394891e+00 
 6.21346005e-03  8.69509721e+00  6.21346005e-03  5.10000000e+00  6.21346005e-03  1.10285143e+01  6.21346005e-03  1.01976589e+01  6.21346005e-03  7.42303542e+00 
 6.26346005e-03  8.68489551e+00  6.26346005e-03  5.10000000e+00  6.26346005e-03  1.10163073e+01  6.26346005e-03  1.01858181e+01  6.26346005e-03  7.44007569e+00 
 6.31346005e-03  8.67468180e+00  6.31346005e-03  5.10000000e+00  6.31346005e-03  1.10036514e+01  6.31346005e-03  1.01735418e+01  6.31346005e-03  7.45505827e+00 
 6.36346005e-03  8.66445606e+00  6.36346005e-03  5.10000000e+00  6.36346005e-03  1.09909856e+01  6.36346005e-03  1.01612560e+01  6.36346005e-03  7.46797316e+00 
 6.41346005e-03  8.65421824e+00  6.41346005e-03  5.10000000e+00  6.41346005e-03  1.09783340e+01  6.41346005e-03  1.01489839e+01  6.41346005e-03  7.47881211e+00 
